Gene,PAVMax,PAVMean,PAVMin,PAVFreq
Zm00001d012161,1,0.928870967741935,0.14,0.0161290322581
Zm00001d012162,1,0.860645161290323,0.37,0.0645161290323
Zm00001d012163,1,0.654354838709677,0,0.322580645161
Zm00001d012164,1,0.848064516129032,0,0.145161290323
Zm00001d012165,1,0.993225806451613,0.85,0
Zm00001d012166,1,0.976774193548387,0.65,0
Zm00001d012167,1,0.99258064516129,0.94,0
Zm00001d012168,1,0.954677419354839,0.38,0.0161290322581
Zm00001d012169,1,0.993709677419355,0.65,0
Zm00001d012170,1,0.977258064516129,0.67,0
Zm00001d012171,1,0.807096774193548,0.02,0.129032258065
Zm00001d012172,1,0.999838709677419,0.99,0
Zm00001d012173,1,1,1,0
Zm00001d012175,1,0.955483870967742,0.42,0.0322580645161
Zm00001d012176,1,0.973870967741935,0.73,0
Zm00001d012177,1,0.948064516129032,0.72,0
Zm00001d012178,1,0.978064516129032,0.62,0
Zm00001d012180,1,0.983870967741936,0.84,0
Zm00001d012181,1,0.766935483870968,0,0.241935483871
Zm00001d012184,1,0.688709677419355,0,0.241935483871
Zm00001d012185,0.97,0.614838709677419,0,0.274193548387
Zm00001d012186,1,0.683225806451613,0,0.338709677419
Zm00001d012187,0.97,0.406290322580645,0,0.58064516129
Zm00001d012188,1,0.604193548387097,0.05,0.306451612903
Zm00001d012192,1,0.534193548387097,0,0.483870967742
Zm00001d012194,1,0.904193548387097,0,0.0806451612903
Zm00001d012195,1,0.975483870967742,0.67,0
Zm00001d012196,1,0.980161290322581,0.72,0
Zm00001d012197,1,0.979838709677419,0.72,0
Zm00001d012198,1,0.995483870967742,0.89,0
Zm00001d012199,1,0.957096774193548,0.67,0
Zm00001d012203,1,0.896129032258064,0.52,0
Zm00001d012204,1,0.990645161290323,0.87,0
Zm00001d012205,1,0.962258064516129,0.66,0
Zm00001d012206,1,0.961129032258064,0.41,0.0161290322581
Zm00001d012208,1,0.904677419354839,0.6,0
Zm00001d012211,1,0.986774193548387,0.81,0
Zm00001d012212,1,0.993709677419355,0.82,0
Zm00001d012213,1,0.970967741935484,0.65,0
Zm00001d012216,1,0.999354838709678,0.97,0
Zm00001d012217,1,0.931290322580645,0.72,0
Zm00001d012219,1,0.963064516129032,0.44,0.0161290322581
Zm00001d012220,1,0.978548387096774,0.73,0
Zm00001d012221,1,0.997903225806452,0.95,0
Zm00001d012222,1,0.764032258064516,0,0.225806451613
Zm00001d012223,1,0.994677419354839,0.82,0
Zm00001d012224,1,0.988225806451613,0.77,0
Zm00001d012225,1,0.314677419354839,0,0.725806451613
Zm00001d012226,1,0.990967741935484,0.86,0
Zm00001d012227,1,0.799516129032258,0,0.112903225806
Zm00001d012228,1,0.981612903225806,0.54,0
Zm00001d012229,1,0.943709677419355,0.61,0
Zm00001d012231,1,0.986935483870968,0.78,0
Zm00001d012232,1,0.98,0.46,0.0161290322581
Zm00001d012233,1,0.996451612903226,0.92,0
Zm00001d012234,1,0.96241935483871,0.55,0
Zm00001d012236,1,0.605161290322581,0,0.403225806452
Zm00001d012237,1,0.998225806451613,0.94,0
Zm00001d012238,1,0.995483870967742,0.88,0
Zm00001d012239,1,0.980483870967742,0.78,0
Zm00001d012240,1,0.992741935483871,0.86,0
Zm00001d012241,1,0.965806451612903,0,0.0161290322581
Zm00001d012242,1,0.941129032258064,0.41,0.0161290322581
Zm00001d012243,1,0.975,0.8,0
Zm00001d012244,1,0.997096774193548,0.9,0
Zm00001d012245,1,0.939838709677419,0.33,0.0322580645161
Zm00001d012246,1,0.899354838709678,0,0.0483870967742
Zm00001d012247,1,0.984032258064516,0.67,0
Zm00001d012248,1,0.798709677419355,0,0.225806451613
Zm00001d012249,1,0.727741935483871,0,0.177419354839
Zm00001d012251,1,0.678870967741936,0,0.258064516129
Zm00001d012252,1,0.754516129032258,0,0.225806451613
Zm00001d012253,1,0.634193548387097,0,0.338709677419
Zm00001d012254,1,0.957096774193548,0.66,0
Zm00001d012255,1,0.933225806451613,0.42,0.0483870967742
Zm00001d012257,1,0.842903225806452,0.05,0.177419354839
Zm00001d012258,1,0.991774193548387,0.77,0
Zm00001d012259,1,0.997741935483871,0.9,0
Zm00001d012260,1,0.990645161290323,0.78,0
Zm00001d012261,1,0.991612903225806,0.77,0
Zm00001d012262,1,0.865,0.01,0.0967741935484
Zm00001d012263,1,0.999032258064516,0.94,0
Zm00001d012265,1,0.998709677419355,0.95,0
Zm00001d012266,1,0.799677419354839,0,0.209677419355
Zm00001d012267,1,0.999838709677419,0.99,0
Zm00001d012268,1,0.994516129032258,0.9,0
Zm00001d012269,1,0.990483870967742,0.84,0
Zm00001d012270,1,0.996935483870968,0.92,0
Zm00001d012273,1,0.994838709677419,0.81,0
Zm00001d012274,1,0.968387096774194,0.77,0
Zm00001d012275,1,0.92741935483871,0.32,0.0161290322581
Zm00001d012276,1,0.994516129032258,0.75,0
Zm00001d012277,1,0.976774193548387,0.46,0.0161290322581
Zm00001d012278,1,0.588548387096774,0,0.387096774194
Zm00001d012279,1,0.98741935483871,0.59,0
Zm00001d012280,1,0.89,0.44,0.0322580645161
Zm00001d012281,1,0.971774193548387,0.49,0.0161290322581
Zm00001d012282,1,0.982258064516129,0.45,0.0161290322581
Zm00001d012283,1,0.541935483870968,0,0.41935483871
Zm00001d012284,1,0.998225806451613,0.89,0
Zm00001d012285,1,0.998870967741936,0.94,0
Zm00001d012286,1,0.988225806451613,0.81,0
Zm00001d012287,1,0.997903225806452,0.94,0
Zm00001d012289,1,0.954838709677419,0.63,0
Zm00001d012290,1,0.988225806451613,0.8,0
Zm00001d012291,1,0.941129032258064,0.4,0.0161290322581
Zm00001d012292,1,0.923225806451613,0.23,0.0483870967742
Zm00001d012293,1,0.967258064516129,0.42,0.0161290322581
Zm00001d012294,1,0.95741935483871,0.63,0
Zm00001d012295,1,0.998870967741936,0.93,0
Zm00001d012296,1,0.949677419354839,0.51,0
Zm00001d012297,1,0.575161290322581,0,0.451612903226
Zm00001d012301,1,0.964032258064516,0.61,0
Zm00001d012302,1,0.981774193548387,0.7,0
Zm00001d012304,1,0.935322580645161,0.74,0
Zm00001d012306,1,0.992419354838709,0.64,0
Zm00001d012307,1,0.977903225806452,0.71,0
Zm00001d012308,1,0.700483870967742,0.05,0.225806451613
Zm00001d012310,1,0.401935483870968,0,0.596774193548
Zm00001d012311,1,0.749516129032258,0,0.241935483871
Zm00001d012312,1,0.981290322580645,0.61,0
Zm00001d012313,1,0.980806451612903,0.79,0
Zm00001d012314,1,0.987258064516129,0.78,0
Zm00001d012315,1,0.98741935483871,0.77,0
Zm00001d012316,1,0.717096774193548,0,0.290322580645
Zm00001d012317,1,0.731129032258064,0,0.322580645161
Zm00001d012318,1,0.7,0,0.177419354839
Zm00001d012320,1,0.984354838709677,0.75,0
Zm00001d012321,1,0.973387096774193,0.71,0
Zm00001d012322,1,0.999193548387097,0.98,0
Zm00001d012323,1,0.69,0,0.258064516129
Zm00001d012325,1,0.983064516129032,0.78,0
Zm00001d012326,1,0.995,0.91,0
Zm00001d012327,1,0.963548387096774,0.72,0
Zm00001d012328,1,0.468709677419355,0,0.58064516129
Zm00001d012329,1,0.98516129032258,0.79,0
Zm00001d012330,1,0.978870967741936,0.42,0.0161290322581
Zm00001d012331,1,0.913709677419355,0.06,0.0322580645161
Zm00001d012332,1,0.976451612903226,0.37,0.0161290322581
Zm00001d012333,1,0.982096774193548,0.64,0
Zm00001d012334,1,0.774677419354839,0.21,0.112903225806
Zm00001d012335,1,0.96241935483871,0.18,0.0322580645161
Zm00001d012336,1,0.984354838709677,0.72,0
Zm00001d012337,1,0.947903225806452,0.27,0.0161290322581
Zm00001d012338,1,0.997903225806452,0.93,0
Zm00001d012339,1,1,1,0
Zm00001d012340,1,0.999193548387097,0.98,0
Zm00001d012341,1,0.740806451612903,0.11,0.193548387097
Zm00001d012342,1,0.611451612903226,0,0.354838709677
Zm00001d012343,0.87,0.553387096774194,0.01,0.387096774194
Zm00001d012344,1,0.821612903225806,0.29,0.0806451612903
Zm00001d012345,0.56,0.177741935483871,0.01,0.967741935484
Zm00001d012346,0.91,0.411451612903226,0,0.677419354839
Zm00001d012347,0.94,0.297096774193548,0,0.758064516129
Zm00001d012348,1,0.673709677419355,0,0.354838709677
Zm00001d012349,1,0.998709677419355,0.92,0
Zm00001d012350,1,0.98258064516129,0.82,0
Zm00001d012351,1,0.848709677419355,0,0.145161290323
Zm00001d012353,1,1,1,0
Zm00001d012354,1,0.869838709677419,0.1,0.129032258065
Zm00001d012357,1,0.853387096774194,0.14,0.0967741935484
Zm00001d012358,1,0.629032258064516,0,0.370967741935
Zm00001d012359,1,0.974193548387097,0.32,0.0161290322581
Zm00001d012360,1,0.413064516129032,0,0.564516129032
Zm00001d012361,1,0.983709677419355,0.82,0
Zm00001d012362,1,0.935,0.46,0.0161290322581
Zm00001d012363,1,0.681451612903226,0,0.387096774194
Zm00001d012366,0.88,0.438064516129032,0,0.564516129032
Zm00001d012367,1,0.889032258064516,0,0.129032258065
Zm00001d012368,0.84,0.168225806451613,0,0.935483870968
Zm00001d012369,1,0.945483870967742,0,0.0483870967742
Zm00001d012371,0.81,0.434354838709677,0,0.741935483871
Zm00001d012373,0.94,0.648387096774194,0,0.0806451612903
Zm00001d012375,1,0.681290322580645,0.01,0.193548387097
Zm00001d012376,1,0.977741935483871,0.45,0.0161290322581
Zm00001d012377,1,0.790322580645161,0.27,0.0322580645161
Zm00001d012378,1,0.998870967741936,0.93,0
Zm00001d012379,1,0.999193548387097,0.95,0
Zm00001d012380,1,0.985967741935484,0.77,0
Zm00001d012381,1,0.934838709677419,0.16,0.0483870967742
Zm00001d012382,1,0.949354838709678,0.22,0.0322580645161
Zm00001d012383,1,0.831612903225807,0.11,0.112903225806
Zm00001d012384,1,0.73758064516129,0,0.209677419355
Zm00001d012385,1,0.842741935483871,0.07,0.0806451612903
Zm00001d012386,1,0.933709677419355,0.34,0.0322580645161
Zm00001d012387,1,0.989032258064516,0.85,0
Zm00001d012390,1,0.613387096774194,0,0.387096774194
Zm00001d012391,1,0.968870967741936,0.63,0
Zm00001d012392,1,0.868387096774193,0,0.0161290322581
Zm00001d012393,1,0.977741935483871,0.53,0
Zm00001d012394,1,0.984838709677419,0.72,0
Zm00001d012395,1,0.988548387096774,0.82,0
Zm00001d012396,1,0.999354838709678,0.98,0
Zm00001d012397,1,0.719838709677419,0,0.274193548387
Zm00001d012398,1,0.999193548387097,0.98,0
Zm00001d012399,0.66,0.162096774193548,0,0.983870967742
Zm00001d012400,0.91,0.720967741935484,0.45,0.0161290322581
Zm00001d012401,1,0.992741935483871,0.84,0
Zm00001d012402,1,0.973225806451613,0.68,0
Zm00001d012403,0.9,0.190322580645161,0,0.838709677419
Zm00001d012404,1,0.983387096774194,0.65,0
Zm00001d012407,1,0.98258064516129,0.65,0
Zm00001d012408,1,0.959516129032258,0.74,0
Zm00001d012409,1,0.583870967741935,0.01,0.41935483871
Zm00001d012411,1,0.773064516129032,0.09,0.193548387097
Zm00001d012412,1,0.923548387096774,0.46,0.112903225806
Zm00001d012413,1,0.997903225806452,0.93,0
Zm00001d012414,1,0.983548387096774,0.47,0.0161290322581
Zm00001d012415,1,0.988709677419355,0.82,0
Zm00001d012417,1,0.974677419354839,0.76,0
Zm00001d012418,1,0.926290322580645,0.58,0
Zm00001d012419,1,0.936129032258064,0.49,0.0161290322581
Zm00001d012420,1,0.990322580645161,0.83,0
Zm00001d012421,1,0.971290322580645,0.79,0
Zm00001d012423,1,0.921612903225806,0,0.0483870967742
Zm00001d012424,1,0.783387096774194,0,0.177419354839
Zm00001d012425,1,0.944838709677419,0.52,0
Zm00001d012426,1,0.97758064516129,0.7,0
Zm00001d012427,1,0.955,0.25,0.0161290322581
Zm00001d012428,1,0.98741935483871,0.88,0
Zm00001d012429,1,0.836612903225806,0,0.145161290323
Zm00001d012430,1,0.944032258064516,0.46,0.0161290322581
Zm00001d012431,1,0.688548387096774,0,0.306451612903
Zm00001d012432,1,0.961935483870968,0.42,0.0161290322581
Zm00001d012433,1,0.97241935483871,0.61,0
Zm00001d012434,1,0.838387096774194,0,0.0645161290323
Zm00001d012435,1,0.959838709677419,0.59,0
Zm00001d012437,1,0.988387096774193,0.69,0
Zm00001d012438,1,0.988548387096774,0.85,0
Zm00001d012439,1,1,1,0
Zm00001d012440,1,1,1,0
Zm00001d012441,1,0.83758064516129,0.27,0.0322580645161
Zm00001d012443,1,0.733064516129032,0,0.258064516129
Zm00001d012444,1,0.833387096774193,0,0.129032258065
Zm00001d012445,1,0.985,0.9,0
Zm00001d012446,1,0.997903225806452,0.97,0
Zm00001d012447,1,0.975967741935484,0.69,0
Zm00001d012448,1,0.886290322580645,0.07,0.112903225806
Zm00001d012449,1,0.823064516129032,0.21,0.145161290323
Zm00001d012450,1,0.99741935483871,0.88,0
Zm00001d012451,1,0.956129032258064,0.58,0
Zm00001d012452,1,0.966129032258064,0.68,0
Zm00001d012456,1,0.970967741935484,0.55,0
Zm00001d012457,1,0.95258064516129,0.67,0
Zm00001d012458,1,0.974032258064516,0.77,0
Zm00001d012459,1,0.994838709677419,0.87,0
Zm00001d012460,1,0.969677419354838,0.62,0
Zm00001d012463,1,0.998870967741936,0.98,0
Zm00001d012464,1,0.968064516129032,0.78,0
Zm00001d012465,1,0.995,0.88,0
Zm00001d012466,1,0.998225806451613,0.97,0
Zm00001d012467,1,0.993709677419355,0.86,0
Zm00001d012468,1,0.989677419354839,0.64,0
Zm00001d012469,1,0.993709677419355,0.84,0
Zm00001d012471,1,0.940645161290323,0,0.0483870967742
Zm00001d012472,1,0.992096774193548,0.89,0
Zm00001d012473,1,0.980483870967742,0.78,0
Zm00001d012474,1,0.985967741935484,0.78,0
Zm00001d012475,1,0.971290322580645,0.74,0
Zm00001d012476,1,0.869516129032258,0.31,0.0322580645161
Zm00001d012477,1,0.963870967741936,0.72,0
Zm00001d012478,1,0.718709677419355,0,0.241935483871
Zm00001d012479,1,0.731129032258064,0.21,0.145161290323
Zm00001d012480,1,0.945967741935484,0,0.0322580645161
Zm00001d012481,0.64,0.209354838709677,0,0.903225806452
Zm00001d012482,1,0.990322580645161,0.83,0
Zm00001d012483,1,0.914032258064516,0,0.0806451612903
Zm00001d012484,1,0.912258064516129,0.37,0.0483870967742
Zm00001d012485,1,0.980322580645161,0.78,0
Zm00001d012486,1,0.990483870967742,0.81,0
Zm00001d012488,1,0.985967741935484,0.62,0
Zm00001d012489,1,0.750322580645161,0,0.274193548387
Zm00001d012492,1,0.866290322580645,0,0.0967741935484
Zm00001d012493,1,0.452741935483871,0,0.596774193548
Zm00001d012494,1,0.995161290322581,0.94,0
Zm00001d012495,1,0.52,0,0.451612903226
Zm00001d012496,1,0.581451612903226,0,0.5
Zm00001d012497,0.89,0.489516129032258,0,0.451612903226
Zm00001d012498,1,0.973870967741936,0.66,0
Zm00001d012499,1,0.930645161290323,0.52,0
Zm00001d012500,1,0.926129032258064,0,0.0645161290323
Zm00001d012501,1,0.94258064516129,0.51,0
Zm00001d012503,1,0.980161290322581,0.73,0
Zm00001d012504,1,0.97241935483871,0.7,0
Zm00001d012505,1,0.974838709677419,0.65,0
Zm00001d012506,1,0.665161290322581,0,0.290322580645
Zm00001d012507,1,0.710483870967742,0,0.241935483871
Zm00001d012508,1,0.846290322580645,0.09,0.0806451612903
Zm00001d012509,1,0.717741935483871,0.04,0.145161290323
Zm00001d012510,1,0.981612903225806,0.8,0
Zm00001d012511,1,0.971935483870968,0.7,0
Zm00001d012512,1,0.978870967741936,0.75,0
Zm00001d012513,1,0.984354838709677,0.77,0
Zm00001d012514,1,1,1,0
Zm00001d012515,1,0.969032258064516,0.71,0
Zm00001d012516,1,0.937096774193548,0.47,0.0161290322581
Zm00001d012517,1,0.996129032258064,0.87,0
Zm00001d012518,1,0.99,0.84,0
Zm00001d012520,1,0.899516129032258,0,0.0806451612903
Zm00001d012521,1,0.997903225806452,0.96,0
Zm00001d012522,1,0.946290322580645,0.57,0
Zm00001d012524,1,0.993225806451613,0.85,0
Zm00001d012525,1,0.991612903225806,0.84,0
Zm00001d012527,1,0.927258064516129,0.24,0.0483870967742
Zm00001d012528,1,0.990483870967742,0.7,0
Zm00001d012529,1,0.978870967741936,0.75,0
Zm00001d012530,1,0.997903225806452,0.9,0
Zm00001d012531,1,0.938870967741936,0,0.0483870967742
Zm00001d012532,1,0.98,0.67,0
Zm00001d012533,1,0.929677419354839,0.19,0.0483870967742
Zm00001d012534,1,0.981129032258064,0.8,0
Zm00001d012535,1,0.984032258064516,0.62,0
Zm00001d012536,1,0.992258064516129,0.85,0
Zm00001d012537,1,0.929354838709678,0.61,0
Zm00001d012538,1,0.902258064516129,0.39,0.0322580645161
Zm00001d012539,1,0.953064516129032,0.58,0
Zm00001d012540,1,0.740645161290323,0.08,0.129032258065
Zm00001d012542,1,0.386290322580645,0,0.693548387097
Zm00001d012543,1,0.834354838709678,0,0.112903225806
Zm00001d012544,1,0.976451612903226,0.74,0
Zm00001d012545,1,0.989032258064516,0.74,0
Zm00001d012546,1,0.958870967741936,0.64,0
Zm00001d012548,1,0.673709677419355,0,0.322580645161
Zm00001d012549,1,0.994193548387097,0.91,0
Zm00001d012550,1,0.920322580645161,0.3,0.0322580645161
Zm00001d012551,1,0.974516129032258,0.57,0
Zm00001d012552,1,0.979677419354839,0.79,0
Zm00001d012553,1,0.923387096774194,0.66,0
Zm00001d012555,1,0.989838709677419,0.71,0
Zm00001d012556,1,0.991612903225806,0.84,0
Zm00001d012557,1,0.946774193548387,0.41,0.0161290322581
Zm00001d012559,1,0.979032258064516,0.76,0
Zm00001d012560,1,0.941290322580645,0.55,0
Zm00001d012561,1,0.992741935483871,0.57,0
Zm00001d012562,1,0.987903225806452,0.88,0
Zm00001d012563,1,0.87241935483871,0,0.112903225806
Zm00001d012564,1,0.99,0.8,0
Zm00001d012566,1,0.824677419354839,0.48,0.0161290322581
Zm00001d012567,1,0.995161290322581,0.84,0
Zm00001d012568,1,0.975161290322581,0.61,0
Zm00001d012569,1,0.879516129032258,0,0.112903225806
Zm00001d012570,1,0.729354838709677,0,0.209677419355
Zm00001d012571,1,0.955322580645161,0.6,0
Zm00001d012572,1,0.994354838709677,0.82,0
Zm00001d012573,1,0.915967741935484,0.41,0.0161290322581
Zm00001d012574,1,0.956290322580645,0.62,0
Zm00001d012575,1,0.990967741935484,0.78,0
Zm00001d012576,1,0.983225806451613,0.82,0
Zm00001d012577,1,0.986774193548387,0.28,0.0161290322581
Zm00001d012578,1,0.975806451612903,0.78,0
Zm00001d012580,1,0.959193548387097,0.48,0.0161290322581
Zm00001d012581,1,0.921290322580645,0.48,0.0161290322581
Zm00001d012584,1,0.988709677419355,0.58,0
Zm00001d012585,1,0.907903225806452,0.23,0.0806451612903
Zm00001d012586,1,0.904193548387097,0,0.0967741935484
Zm00001d012587,0.49,0.151290322580645,0,1
Zm00001d012588,0.51,0.210161290322581,0,0.983870967742
Zm00001d012590,1,0.959838709677419,0.43,0.0161290322581
Zm00001d012591,1,0.996129032258065,0.95,0
Zm00001d012593,1,0.909516129032258,0.39,0.0322580645161
Zm00001d012594,1,0.939677419354839,0,0.0322580645161
Zm00001d012595,1,0.980161290322581,0.7,0
Zm00001d012596,1,0.958870967741935,0.37,0.0161290322581
Zm00001d012597,1,0.986290322580645,0.85,0
Zm00001d012598,1,0.96,0.65,0
Zm00001d012599,1,0.935645161290323,0,0.0483870967742
Zm00001d012600,1,0.99258064516129,0.83,0
Zm00001d012601,1,0.999516129032258,0.98,0
Zm00001d012602,1,0.935322580645161,0.52,0
Zm00001d012603,1,0.813870967741935,0.08,0.161290322581
Zm00001d012604,1,0.983064516129032,0.61,0
Zm00001d012605,1,0.910806451612903,0.28,0.0322580645161
Zm00001d012606,1,0.967741935483871,0,0.0322580645161
Zm00001d012607,1,0.98241935483871,0.81,0
Zm00001d012608,1,0.808225806451613,0,0.177419354839
Zm00001d012609,1,0.995645161290323,0.93,0
Zm00001d012610,1,0.974516129032258,0.4,0.0161290322581
Zm00001d012611,1,0.98516129032258,0.78,0
Zm00001d012612,1,0.996290322580645,0.88,0
Zm00001d012613,1,0.819516129032258,0,0.193548387097
Zm00001d012614,1,0.984838709677419,0.73,0
Zm00001d012615,1,0.985967741935484,0.82,0
Zm00001d012618,1,0.996129032258064,0.9,0
Zm00001d012619,1,0.778064516129032,0.26,0.193548387097
Zm00001d012620,1,0.989516129032258,0.86,0
Zm00001d012621,1,0.946612903225806,0.45,0.0161290322581
Zm00001d012623,1,0.605967741935484,0,0.322580645161
Zm00001d012624,1,0.992258064516129,0.86,0
Zm00001d012625,1,0.998870967741936,0.95,0
Zm00001d012626,1,1,1,0
Zm00001d012627,1,1,1,0
Zm00001d012628,1,0.999838709677419,0.99,0
Zm00001d012629,1,0.490161290322581,0,0.564516129032
Zm00001d012630,1,0.721774193548387,0,0.370967741935
Zm00001d012632,1,0.804193548387097,0,0.161290322581
Zm00001d012633,1,0.983387096774194,0.88,0
Zm00001d012634,1,0.999032258064516,0.96,0
Zm00001d012635,1,0.966451612903226,0.8,0
Zm00001d012636,1,0.93,0.6,0
Zm00001d012637,1,0.671290322580645,0,0.306451612903
Zm00001d012639,1,0.207741935483871,0,0.822580645161
Zm00001d012640,1,0.807741935483871,0.33,0.225806451613
Zm00001d012641,1,0.980806451612903,0.72,0
Zm00001d012642,1,0.971290322580645,0.57,0
Zm00001d012643,1,0.996935483870968,0.95,0
Zm00001d012644,1,0.992419354838709,0.9,0
Zm00001d012645,1,0.990967741935484,0.75,0
Zm00001d012646,1,0.989032258064516,0.79,0
Zm00001d012647,1,0.987258064516129,0.8,0
Zm00001d012648,1,0.983387096774194,0.77,0
Zm00001d012649,0.81,0.348225806451613,0.02,0.629032258065
Zm00001d012651,1,0.994193548387097,0.93,0
Zm00001d012652,1,0.997096774193548,0.9,0
Zm00001d012653,1,0.98758064516129,0.91,0
Zm00001d012654,1,0.997903225806452,0.93,0
Zm00001d012655,1,0.986290322580645,0.85,0
Zm00001d012656,1,0.948870967741935,0.6,0
Zm00001d012659,1,0.997903225806452,0.91,0
Zm00001d012660,1,0.996774193548387,0.93,0
Zm00001d012661,1,0.993225806451613,0.84,0
Zm00001d012662,1,0.994516129032258,0.93,0
Zm00001d012663,1,0.857258064516129,0.33,0.0645161290323
Zm00001d012664,1,0.994193548387097,0.8,0
Zm00001d012665,1,0.982096774193548,0.64,0
Zm00001d012666,1,0.992258064516129,0.89,0
Zm00001d012667,1,0.946935483870968,0.55,0
Zm00001d012668,1,0.554838709677419,0,0.435483870968
Zm00001d012670,1,0.938870967741935,0.62,0
Zm00001d012671,1,0.955483870967742,0.68,0
Zm00001d012672,1,0.975967741935484,0.75,0
Zm00001d012673,1,0.95,0.59,0
Zm00001d012674,1,0.991129032258065,0.78,0
Zm00001d012675,1,0.945806451612903,0.22,0.0483870967742
Zm00001d012676,1,0.997903225806452,0.93,0
Zm00001d012677,1,0.979354838709678,0.78,0
Zm00001d012679,1,0.998709677419355,0.95,0
Zm00001d012680,0.77,0.294032258064516,0.01,0.854838709677
Zm00001d012681,1,0.780161290322581,0.63,0
Zm00001d012682,1,0.994032258064516,0.9,0
Zm00001d012683,1,0.345645161290323,0,0.709677419355
Zm00001d012684,1,0.990967741935484,0.44,0.0161290322581
Zm00001d012685,1,0.984032258064516,0.78,0
Zm00001d012686,1,0.881774193548387,0.17,0.0645161290323
Zm00001d012687,1,0.952258064516129,0.81,0
Zm00001d012688,1,0.985322580645161,0.81,0
Zm00001d012689,1,0.842903225806452,0.11,0.177419354839
Zm00001d012690,1,0.949032258064516,0.68,0
Zm00001d012691,1,0.774193548387097,0,0.145161290323
Zm00001d012693,1,0.941451612903226,0.5,0
Zm00001d012694,1,0.998548387096774,0.96,0
Zm00001d012695,1,0.934032258064516,0.27,0.0645161290323
Zm00001d012696,1,0.992419354838709,0.83,0
Zm00001d012697,1,0.998709677419355,0.95,0
Zm00001d012699,1,0.998548387096774,0.92,0
